IP,Timestamp,Request,Status,Size
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/hp_docs/cgi-bin/index.cgi HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/hp_docs/xmltools/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/status?full=true HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,"GET /bwapp/rpc.php?q=\\\""><script>alert(document.cookie)</script> HTTP/1.1",404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/db.php?q='&t=' HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/rpc.php?q='&t=' HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/junk.cfm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/jsp-examples/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/nps/iManager.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/nps/version.jsp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/nps/servlet/webacc?taskId=dev.Empty&merge=fw.About HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/demo/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/PRINTER-JPN-S HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/PRINTER-JPN-E HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/NTP_Primer.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/LICENSE.SMAIL893 HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/PRINT-ASE-NOTE HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/SETNETLP_Guide-E HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/SETNETLP_Guide-S HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/dir.perm.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/ASX-UTF8 HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/ASX-TCH HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/ASX-SCH HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/ASX-KOR HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/ASX-JPN-S HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/ASX-JPN-E HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/ASX-JPN HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/11iSRB.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/11iRelNotes.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/11iRelNotes.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/11.00RelNotes HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/TechPrtServ/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/sw_patches.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/COPYRIGHT HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/Judy1_3x.htm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/Judy1_funcs_3x.htm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/JudyL_funcs_3x.htm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/JudySL_funcs_3x.htm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/Judy_3x.htm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/JudySL_3x.htm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/JudyL_3x.htm HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/LICENSE HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/demo/JudySort.c HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/demo/Makefile HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/demo/funhist.c HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/demo/interSL.c HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/icodUserGuide.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/planning_SuperDome_configs.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/pitc_ag.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/Judy/Judy_tech_book.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/vxvm_ag.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/vxvm_hwnotes.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/vxvm_ig.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/vxvm_mig.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/vxvm_tshoot.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/vxvm_notes.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/doc/vxvm/vxvm_ug.pdf HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/staging/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/_archive/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/pdfs/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/FCKeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/class/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/include/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/upload/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/FCKeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/Script/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/class/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/inc/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/js/editor/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/includes/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/include/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/plugins/fckeditor/editor/dialog/fck_image.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/FCKeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/class/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/include/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/browser/default/connectors/test.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/FCKeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/Script/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/class/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/inc/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/js/editor/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/includes/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/include/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/plugins/fckeditor/editor/dialog/fck_flash.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/FCKeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/Script/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/class/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/inc/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/js/editor/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/includes/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/include/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/plugins/fckeditor/editor/dialog/fck_link.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/FCKeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/Script/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/modules/fckeditor/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/class/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/inc/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/sites/all/libraries/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/js/editor/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/includes/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/include/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/modules/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/plugins/fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/crm/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/static/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/w3c/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/dynamic/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:43 +0300,GET /bwapp/update.php HTTP/1.1,200,0
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/INSTALL.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/UPGRADE.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/install.php HTTP/1.1,200,2270
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/install.php HTTP/1.1,200,2270
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/LICENSE.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/upgrade.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/xmlrpc.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/CHANGELOG.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/INSTALL.mysql.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/INSTALL.pgsql.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/MAINTAINERS.txt HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/sites/default/settings.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/sitemap.gz HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/content/sitemap.gz HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/icons/README HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/localstart.asp HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ampache/update.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ampache/login.php HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ampache/docs/README HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/cgi-bin/webcgi/about HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/webservices/IlaWebServices HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/SoundBridgeStatus.html HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/phone/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/Host/Portals/tabid/19/ctl/Login/portalid/0/Default.aspx HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/jsp-examples/jsp2/jspx/textRotate.jspx?name=<script>alert(111)</script> HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/jsp-examples/jsp2/el/implicit-objects.jsp?foo=<script>alert(112)</script> HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/jsp-examples/jsp2/el/functions.jsp?foo=<script>alert(113)</script> HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/aspnet_files/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/Admin/ HTTP/1.1,200,3160
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/af/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ax/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/al/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/dz/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/as/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ad/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ao/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ai/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/aq/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ag/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ar/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/am/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/aw/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/au/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/at/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/az/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bs/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bh/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bd/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bb/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/by/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/be/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bz/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bj/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bm/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bt/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bo/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ba/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bw/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bv/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/br/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/io/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bn/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bg/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bf/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/bi/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/kh/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/cm/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ca/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/cv/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/ky/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/cf/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/td/ HTTP/1.1,404,300
192.168.199.2,20/Jun/2021:12:36:45 +0300,GET /bwapp/cl/ HTTP/1.1,404,300
